smiles,fitness,generation,selfies
C1=CSC(=Cc2sc3cc4ccsc4c(C=C4CC=CS4)sc4cc3c2C4)C1,9.189099999999996,2,[C][C][Branch1][=Branch1][S][C][=C][Ring1][Branch1][=C][Branch2][Ring2][=Branch2][C][=C][C][C][=C][C][Ring1][Branch1][=C][Branch1][Ring2][S][Ring1][Branch2][C][=C][C][=C][S][C][Ring1][Branch1][=C][Branch1][Ring2][S][Ring1][=N][C][=C][S][C][=C][C][Ring1][P][Ring1][Branch1][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=CSC(=C2C3=C4CC=CC4=C4C=c5ccsc5=C(Cc5nsnc52)S[SH]43)C1,5.251000000000003,2,[C][C][Branch1][=Branch1][S][C][=C][Ring1][Branch1][=C][Branch2][Ring2][=Branch2][C][=C][C][C][=C][C][Ring1][Branch1][=C][Branch1][Ring2][S][Ring1][Branch2][C][=C][C][=C][S][C][Ring1][Branch1][=C][Branch1][Ring2][S][Ring1][=Branch2][C][=Ring1][S][C][=N][S][N][=C][Ring2][Ring1][#Branch1][Ring1][Branch1][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=CSC(=CC2=C3CC=C4CC5=c6sccc6=CC(=C43)[SH]2S5)C1,5.089900000000004,2,[C][C][Branch1][=Branch1][S][C][=C][Ring1][Branch1][=C][Branch2][Ring2][=Branch2][C][=C][C][C][=C][C][Ring1][Branch1][=C][Branch1][Ring2][S][Ring1][Branch2][C][=C][C][=C][S][C][Ring1][Branch1][=C][Branch1][Ring2][S][Ring1][=Branch2][C][Ring1][=N][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=CSC(=CC2=C3CC=CC3=C3C=c4ccsc4=C(c4cnsn4)S[SH]32)C1,5.215800000000003,2,[C][C][Branch1][=Branch1][S][C][=C][Ring1][Branch1][=C][Branch2][Ring2][=Branch2][C][=C][C][C][=C][C][Ring1][Branch1][=C][Branch1][Ring2][S][Ring1][Branch2][C][=C][C][=C][S][C][Ring1][Branch1][=C][Branch1][Ring2][S][Ring1][=Branch2][C][=N][S][N][=C][Ring2][Ring1][Ring2][Ring1][Branch1][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=CSC(=CC2=C3CC=CC3=C3C=c4ccsc4=C(C=C4CC=CS4)S[SH]32)C1,6.850500000000005,2,[C][C][Branch1][=Branch1][S][C][=C][Ring1][Branch1][=C][Branch2][Ring2][=Branch2][C][=C][C][C][=C][C][Ring1][Branch1][=C][Branch1][Ring2][S][Ring1][Branch2][C][=C][C][=C][S][C][Ring1][Branch1][=C][Branch1][Ring2][S][Ring1][=Branch2][C][=C][S][C][=C][C][Ring1][P][Ring1][Branch1][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=CSC(=CC2=C3CC=CC3=C3C=c4ccsc4=C(c4ccsc4)S[SH]32)C1,6.425800000000004,2,[C][C][Branch1][=Branch1][S][C][=C][Ring1][Branch1][=C][Branch2][Ring2][=Branch2][C][=C][C][C][=C][C][Ring1][Branch1][=C][Branch1][Ring2][S][Ring1][Branch2][C][=C][C][=C][S][C][Ring1][Branch1][=C][Branch1][Ring2][S][Ring1][=Branch2][C][=C][S][C][=C][Ring1][Branch1][Ring2][Ring1][Ring2][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
c1csccsc(-c2sc(-c3sc(-c4scc5ccsc45)c4sccc34)c3ccsc23)c1,11.763599999999991,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][S][C][=Ring2][Ring1][Branch2][Ring1][Branch1][S][C][=C][Ring2][Ring1][=Branch2][S][Ring2][Ring1][S][nop][nop][nop][nop]
C1=CC=C2SC=C(N=1)[SH]1C(c3sc(-c4scc5ccsc45)c4sccc34)=c3ccsc3=C21,7.916100000000004,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][S][C][=Ring2][Ring1][Branch2][Ring1][Branch1][S][C][=C][Ring2][Ring1][#Branch2][N][=Ring2][Ring1][P][nop][nop][nop][nop]
c1csc2csc(c1)C1=c3sccc3=C(c3sc(-c4scc5ccsc45)c4sccc34)[SH]12,8.915199999999995,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][S][C][=Ring2][Ring1][Branch2][Ring1][Branch1][S][C][=C][Ring2][Ring1][#Branch2][S][Ring2][Ring1][S][nop][nop][nop][nop]
c1ccc(-c2sc(-c3sc(-c4scc5ccsc45)c4sccc34)c3ccsc23)cc1,10.51619999999999,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][S][C][=Ring2][Ring1][Branch2][Ring1][Branch1][C][=C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C=CC=C(CSC(=CC=Cc1scc2sccc12)c1sc(-c2scc3ccsc23)c2sccc12)N=C=O,11.375399999999988,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][Branch1][=N][C][S][C][=C][S][C][=C][C][=Ring1][Branch2][Ring1][Branch1][N][=C][Ring2][Ring1][=C][O][Ring2]
C1=CC=C2SC=C(N=1)[SH]1C(c3sc(-c4scc5ccsc45)c4sccc34)=c3ccoc3=C21,7.447600000000003,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][O][C][=Ring2][Ring1][Branch2][Ring1][Branch1][S][C][=C][Ring2][Ring1][#Branch2][N][=Ring2][Ring1][P][nop][nop][nop][nop]
c1ccc(-c2sc(-c3sc(-c4scc5ccsc45)c4sccc34)c3ccsc23)cc1,10.51619999999999,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][S][C][=Ring2][Ring1][Branch2][Ring1][Branch1][C][=C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop]
c1ccc(-c2sc(-c3sc(-c4scc5ccsc45)c4sccc34)c3cc[nH]c23)nc1,9.177799999999996,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][NH1][C][=Ring2][Ring1][Branch2][Ring1][Branch1][N][=C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop]
c1ccc(-c2sc(-c3sc(-c4scc5ccsc45)c4sccc34)c3ccsc23)cc1,10.51619999999999,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][S][C][=Ring2][Ring1][Branch2][Ring1][Branch1][C][=C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop]
c1ccc(-c2sc(-c3sc(-c4scc5ccsc45)c4sccc34)c3ccsc23)cc1,10.51619999999999,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][S][C][=Ring2][Ring1][Branch2][Ring1][Branch1][C][=C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop]
c1ccc(-c2sc(-c3sc(-c4scc5ccsc45)c4sccc34)c3ccoc23)nc1,9.442699999999991,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][O][C][=Ring2][Ring1][Branch2][Ring1][Branch1][N][=C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=CC=C2SC=C(N=1)[SH]1C(c3sc(-c4scc5ccsc45)c4sccc34)=c3ccsc3=C21,7.916100000000004,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][S][C][=Ring2][Ring1][Branch2][Ring1][Branch1][S][C][=C][Ring2][Ring1][#Branch2][N][=Ring2][Ring1][P][nop][nop][nop][nop]
C=CC=C(C=C)c1sc(-c2sc(-c3scc4ccsc34)c3sccc23)c2cc[nH]c12,9.871199999999991,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][NH1][C][=Ring2][Ring1][Branch2][Ring1][Branch1][C][=C][Ring2][Ring1][#Branch2][nop][nop][nop][nop][nop][nop][nop][nop][nop]
c1ccc(-c2sc(-c3sc(-c4scc5ccsc45)c4sccc34)c3cc[se]c23)nc1,8.906699999999995,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][Se][C][=Ring2][Ring1][Branch2][Ring1][Branch1][N][=C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop]
c1ccc(-c2sc(-c3sc(-c4scc5ccsc45)c4sccc34)c3cc[nH]c23)nc1,9.177799999999996,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][NH1][C][=Ring2][Ring1][Branch2][Ring1][Branch1][N][=C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=CC=C2SC=C(N=1)[SH]1C(c3sc(-c4scc5ccsc45)c4sccc34)=c3ccoc3=C21,7.447600000000003,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][O][C][=Ring2][Ring1][Branch2][Ring1][Branch1][S][C][=C][Ring2][Ring1][#Branch2][N][=Ring2][Ring1][P][nop][nop][nop][nop]
C=CC=C1SC=C(O)[SH]2C(c3sc(-c4scc5ccsc45)c4sccc34)=c3ccsc3=C12,8.4206,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][S][C][=Ring2][Ring1][Branch2][Ring1][Branch1][S][C][=C][Ring2][Ring1][#Branch2][O][Ring2][Ring1][=N][nop][nop][nop][nop]
c1ccc(-c2sc(-c3sc(-c4scc5ccsc45)c4sccc34)c3cc[nH]c23)cc1,9.782799999999991,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][NH1][C][=Ring2][Ring1][Branch2][Ring1][Branch1][C][=C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop]
c1ccc(-c2sc(-c3sc(-c4scc5ccsc45)c4sccc34)c3ccsc23)cc1,10.51619999999999,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][S][C][=Ring2][Ring1][Branch2][Ring1][Branch1][C][=C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop]
c1csc2csc(c1)C1=c3sccc3=C(c3sc(-c4scc5ccsc45)c4sccc34)[SH]12,8.915199999999995,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][S][C][=Ring2][Ring1][Branch2][Ring1][Branch1][S][C][=C][Ring2][Ring1][#Branch2][S][Ring2][Ring1][S][nop][nop][nop][nop]
c1ccc(-c2sc(-c3sc(-c4scc5ccsc45)c4sccc34)c3ccsc23)nc1,9.911199999999992,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][S][C][=Ring2][Ring1][Branch2][Ring1][Branch1][N][=C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C=CC=C1SC=C2S[SH]3C(=c4ccsc4=C3c3scc4ccsc34)C3=c4ccoc4=C1[SH]23,6.105600000000004,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][O][C][=Ring2][Ring1][Branch2][Ring1][Branch1][S][C][=C][Ring2][Ring1][#Branch2][S][Ring2][Ring1][Branch2][nop][nop][nop][nop]
C=CC=C(N=C)c1sc(-c2sc(-c3scc4ccsc34)c3sccc23)c2ccsc12,10.076699999999992,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][S][C][=Ring2][Ring1][Branch2][Ring1][Branch1][N][=C][Ring2][Ring1][O][nop][nop][nop][nop][nop][nop][nop][nop][nop]
c1ccc(-c2sc(-c3sc(-c4scc5ccsc45)c4sccc34)c3cc[se]c23)nc1,8.906699999999995,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][Se][C][=Ring2][Ring1][Branch2][Ring1][Branch1][N][=C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C=CC1=C2SC=C([Se]1)[SH]1C(c3sc(-c4scc5ccsc45)c4sccc34)=c3cc[nH]c3=C21,7.174700000000003,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][NH1][C][=Ring2][Ring1][Branch2][Ring1][Branch1][S][C][=C][Ring2][Ring1][#Branch2][Se][Ring2][Ring1][=C][nop][nop][nop][nop]
c1coc2csc(c1)C1=c3occc3=C(c3sc(-c4scc5ccsc45)c4sccc34)[SH]12,7.978200000000001,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][O][C][=Ring2][Ring1][Branch2][Ring1][Branch1][S][C][=C][Ring2][Ring1][#Branch2][O][Ring2][Ring1][S][nop][nop][nop][nop]
C=CC=C(N=C)c1sc(-c2sc(-c3scc4ccsc34)c3sccc23)c2ccsc12,10.076699999999992,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][S][C][=Ring2][Ring1][Branch2][Ring1][Branch1][N][=C][Ring2][Ring1][O][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=CC=C2SC=C(N=1)[SH]1C(c3sc(-c4scc5ccsc45)c4sccc34)=c3cc[se]c3=C21,6.9116000000000035,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][Se][C][=Ring2][Ring1][Branch2][Ring1][Branch1][S][C][=C][Ring2][Ring1][#Branch2][N][=Ring2][Ring1][P][nop][nop][nop][nop]
C1=Cc2c(csc2-c2sc(-c3sc(-c4scc5ccsc45)c4sccc34)c3ccoc23)N=1,10.437199999999995,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][O][C][=Ring2][Ring1][Branch2][Ring1][Branch1][S][C][=C][Ring2][Ring1][=N][N][=Ring2][Ring1][P][nop][nop][nop][nop]
c1ccc(-c2sc(-c3sc(-c4scc5ccsc45)c4sccc34)c3ccsc23)cc1,10.51619999999999,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][S][C][=Ring2][Ring1][Branch2][Ring1][Branch1][C][=C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C=CC=C1SC=C(S)[SH]2C(c3sc(-c4scc5ccsc45)c4sccc34)=c3ccsc3=C12,8.792399999999994,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][S][C][=Ring2][Ring1][Branch2][Ring1][Branch1][S][C][=C][Ring2][Ring1][#Branch2][S][Ring2][Ring1][=N][nop][nop][nop][nop]
c1ccc(-c2sc(-c3sc(-c4scc5ccsc45)c4sccc34)c3ccoc23)nc1,9.442699999999991,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][O][C][=Ring2][Ring1][Branch2][Ring1][Branch1][N][=C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C=CC=C1SC=CC2=S3C(=c4ccsc4=C3c3scc4ccsc34)C3=c4ccsc4=C1[SH]32,6.038300000000004,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][S][C][=Ring2][Ring1][Branch2][Ring1][Branch1][S][C][=C][C][Ring2][Ring1][O][=Ring2][Ring1][Branch2][nop][nop][nop][nop]
C1=CC=C2SC=C(N=1)[SH]1C(c3sc(-c4scc5ccsc45)c4sccc34)=c3ccsc3=C21,7.916100000000004,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][S][C][=Ring2][Ring1][Branch2][Ring1][Branch1][S][C][=C][Ring2][Ring1][#Branch2][N][=Ring2][Ring1][P][nop][nop][nop][nop]
C1=CC=C2SC=C(N=1)[SH]1C(c3sc(-c4scc5ccsc45)c4sccc34)=c3ccsc3=C21,7.916100000000004,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][S][C][=Ring2][Ring1][Branch2][Ring1][Branch1][S][C][=C][Ring2][Ring1][#Branch2][N][=Ring2][Ring1][S][nop][nop][nop][nop]
c1cc2c(-c3sc(-c4sc(-c5scc6ccsc56)c5sccc45)c4ccsc34)scc2s1,11.792399999999994,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][S][C][=Ring2][Ring1][Branch2][Ring1][Branch1][S][C][=C][Ring2][Ring1][=N][S][Ring2][Ring1][S][nop][nop][nop][nop]
C=CC=C1SC=C(S)[SH]2C(c3sc(-c4scc5ccsc45)c4sccc34)=c3ccoc3=C12,8.323900000000002,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][O][C][=Ring2][Ring1][Branch2][Ring1][Branch1][S][C][=C][Ring2][Ring1][#Branch2][S][Ring2][Ring1][=N][nop][nop][nop][nop]
C1=CC=C2SC=C(N=1)[SH]1C(c3sc(-c4scc5ccsc45)c4sccc34)=c3ccsc3=C21,7.916100000000004,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][S][C][=Ring2][Ring1][Branch2][Ring1][Branch1][S][C][=C][Ring2][Ring1][#Branch2][N][=Ring2][Ring1][P][nop][nop][nop][nop]
C1=CC=C2SC=C(N=1)[SH]1C(c3sc(-c4scc5ccsc45)c4sccc34)=c3ccsc3=C21,7.916100000000004,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][S][C][=Ring2][Ring1][Branch2][Ring1][Branch1][S][C][=C][Ring2][Ring1][#Branch2][N][=Ring2][Ring1][P][nop][nop][nop][nop]
C1=CC(=C(SCc2ccccc2)c2sc(-c3scc4ccsc34)c3sccc23)C[Se]1,9.200299999999995,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][Se][C][=Ring2][Ring1][=Branch2][Ring1][Branch1][C][=C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop]
c1ccc(-c2sc(-c3sc(-c4scc5ccsc45)c4sccc34)c3ccoc23)nc1,9.442699999999991,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][O][C][=Ring2][Ring1][Branch2][Ring1][Branch1][N][=C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=CC=C2SC=C(N=1)[SH]1C(c3sc(-c4scc5ccsc45)c4sccc34)=c3cc[nH]c3=C21,7.182700000000003,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][NH1][C][=Ring2][Ring1][Branch2][Ring1][Branch1][S][C][=C][Ring2][Ring1][#Branch2][N][=Ring2][Ring1][P][nop][nop][nop][nop]
c1ccc(-c2sc(-c3sc(-c4scc5ccsc45)c4sccc34)c3ccsc23)nc1,9.911199999999992,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][S][C][=Ring2][Ring1][Branch2][Ring1][Branch1][N][=C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop]
c1ccc(-c2sc(-c3sc(-c4scc5ccsc45)c4sccc34)c3ccsc23)nc1,9.911199999999992,3,[C][=C][C][=C][Branch2][Ring2][O][C][S][C][Branch2][Ring1][O][C][S][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][S][C][=C][C][=Ring1][S][Ring1][Branch1][=C][C][=C][S][C][=Ring2][Ring1][Branch2][Ring1][Branch1][N][=C][Ring2][Ring1][=C][nop][nop][nop][nop][nop][nop][nop][nop][nop]
