smiles,fitness,generation,selfies
C=CC=CC=Cc1c(C(S)=c2ccoc2=CC2(C)CS2)[nH]c2ccc3ccccc3c12,6.041800000000006,1,[C][S][C][Branch2][Ring2][=Branch2][C][=C][O][C][=C][C][Ring1][Branch1][=C][Branch1][Ring2][S][Ring1][C][C][NH1][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][C][=Ring1][=N][C][=C][C][=C][C][=C][Ring2][Ring1][Branch1][Ring1][=Branch1][=C][Ring2][Ring1][O][nop][nop][nop][nop][nop][nop][nop][nop][nop]
SC1=c2ccoc2=CC2C=C(CS2)c2cccc3ccc(cc23)N=C1,4.166200000000003,1,[C][S][C][Branch2][Ring2][=Branch2][C][=C][O][C][=C][C][Ring1][Branch1][=C][Branch1][Ring2][S][Ring1][C][C][=N][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][Ring1][=C][C][=C][Ring2][Ring1][Branch1][C][=C][NH1][C][=C][Ring2][Ring1][=Branch2][Ring1][Branch1][=C][Ring2][Ring1][S][nop][nop][nop][nop][nop][nop]
C=CC=Cc1ccccc1C=CC=CC1=C(C)SC(=c2ccoc2=CC23CC2S3)C[Se]1,5.995800000000005,1,[C][S][C][Branch2][Ring2][=Branch2][C][=C][O][C][=C][C][Ring1][Branch1][=C][Branch1][Ring2][S][C][C][=C][Se][C][=Ring1][Branch1][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][=Branch1][=C][C][=C][Ring2][Ring1][#Branch2][Ring1][=Branch1][=C][Ring2][Ring1][P][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
CSC1C=Cc2cccc3c2=C(C=CC=Cc2cccc4cocc24)c2cc(c(o2)=C1)=C1C=CC=3[SH]1C=N,5.441370000000006,1,[C][S][C][Branch2][Ring2][=Branch2][C][=C][O][C][=C][C][Ring1][Branch1][=C][Branch1][Ring2][S][C][=N][C][=C][C][Ring1][=Branch1][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][P][C][=C][C][=C][Branch1][=C][C][=C][C][=C][C][=C][O][C][=C][Ring1][=Branch2][Ring1][Branch1][C][=C][Ring2][Ring1][C][Ring1][S][=C]
CSC1C=c2oc3cc2c2sc(C)c(cc3-c3ccccc31)[Se]C2,4.354320000000004,1,[C][S][C][Branch2][Ring2][=Branch2][C][=C][O][C][=C][C][Ring1][Branch1][=C][Branch1][Ring2][S][C][C][=C][Se][C][=Ring1][Branch1][C][=C][Ring1][N][C][=C][C][=C][C][=C][Ring2][Ring1][=Branch1][Ring1][=Branch1][=C][Ring2][Ring1][N][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
CSc1c2c3cnc4c(n3)c(-c3cncs3)sc4c(S)c3ccoc3c12,6.315800000000001,1,[C][S][C][Branch2][Ring2][=Branch2][C][=C][O][C][=C][C][Ring1][Branch1][=C][Branch1][Ring2][S][Ring1][C][C][S][C][Branch1][Branch2][C][=C][N][=C][S][Ring1][Branch1][=C][N][=C][C][=N][C][=Ring1][=C][Ring1][=Branch1][C][=N][S][N][=C][Ring2][Ring1][#Branch1][Ring1][Branch1][=C][Ring2][Ring1][N][nop][nop][nop][nop][nop][nop][nop]
C=C(C=c1occc1=C(S)c1cc2c(ccc3cocc32)c2c1=CCC=2)SC,3.8872000000000035,1,[C][S][C][Branch2][Ring2][=Branch2][C][=C][O][C][=C][C][Ring1][Branch1][=C][Branch1][Ring2][S][Ring1][C][C][=C][C][=C][Branch1][N][C][=C][C][=C][O][C][=C][Ring1][Branch1][Ring1][=Branch2][C][C][Ring1][=N][=C][C][C][=Ring1][Branch1][=C][Ring2][Ring1][Branch2][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
SC(c1ncc(-c2ncncn2)c2cocc12)=c1ccoc1=CC12SC1c1nsnc12,2.6880999999999995,1,[C][S][C][Branch2][Ring2][=Branch2][C][=C][O][C][=C][C][Ring1][Branch1][=C][Branch1][Ring2][S][Ring1][C][C][=N][C][=C][Branch1][=Branch2][C][=N][C][=N][C][=N][Ring1][=Branch1][C][=C][O][C][=C][Ring1][#C][Ring1][Branch1][=C][C][=Ring2][Ring1][Ring2][C][=N][S][N][=C][Ring1][Branch1][Ring2][Ring1][S][nop][nop][nop][nop][nop]
CC1=C2C=C3c4ccccc4C[SH]3CC=c3occc3=C(CO2)S1,3.732700000000003,1,[C][S][C][Branch2][Ring2][=Branch2][C][=C][O][C][=C][C][Ring1][Branch1][=C][Branch1][Ring2][S][C][C][=C][O][C][=Ring1][Branch1][C][Ring1][=Branch2][=C][Ring1][P][C][=C][C][=C][C][=C][Ring2][Ring1][Branch2][Ring1][=Branch1][=C][Ring2][Ring1][O][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=C2C=C(c3nccc4nsnc34)CSC1=c1ccoc1=CCSC2,3.071600000000001,1,[C][S][C][Branch2][Ring2][=Branch2][C][=C][O][C][=C][C][Ring1][Branch1][=C][Branch1][Ring2][S][Ring1][C][C][=C][Ring1][=N][C][=C][Branch1][=C][C][=N][C][=C][C][=N][S][N][=C][Ring1][=Branch2][Ring1][Branch1][C][Ring1][#C][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
SC(c1c(-c2cnsn2)ccc2ccccc12)=c1ccoc1=CC1CS1,3.933500000000004,1,[C][S][C][Branch2][Ring2][=Branch2][C][=C][O][C][=C][C][Ring1][Branch1][=C][Branch1][Ring2][S][Ring1][C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][C][=C][Ring1][#Branch2][C][=N][S][N][=C][Ring1][P][Ring1][Branch1][SiH2][Ring2][Ring1][Branch2][=C][Ring2][Ring1][N][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
CC1=C(c2scc3ccoc23)CC2=C1C(S)=c1ccoc1=CC1=CC2S1,5.092700000000003,1,[C][S][C][Branch2][Ring2][=Branch2][C][=C][O][C][=C][C][Ring1][Branch1][=C][Branch1][Ring2][S][Ring1][C][C][=C][Ring1][=N][C][C][Branch1][=N][C][S][C][=C][C][=C][O][C][=Ring1][Branch2][Ring1][Branch1][=C][Ring1][=N][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][O][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
CSC1C=c2occ(c2=C(S)c2sc(-c3scc4cc[se]c34)c3cc[nH]c23)-c2nsnc21,5.564100000000003,1,[C][S][C][Branch2][Ring2][=Branch2][C][=C][O][C][=C][C][Ring1][Branch1][=C][Branch1][Ring2][S][Ring1][C][C][S][C][Branch1][=N][C][S][C][=C][C][=C][Se][C][=Ring1][Branch2][Ring1][Branch1][=C][C][=C][NH1][C][=Ring1][S][Ring1][Branch1][C][=N][S][N][=C][Ring2][Ring1][=Branch2][Ring1][Branch1][=C][Ring2][Ring1][=C][nop][nop][nop]
CC1=CC2=c3occc3=C3C=Cc4ccc5cccc1c5c4[SH]32,4.166800000000003,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][Ring1][=C][C][=C][Ring2][Ring1][Branch1][C][=C][NH1][C][=C][Ring1][Branch1][C][=Ring2][Ring1][=Branch2][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2ccc3cccc4c3c2[SH]2C1=c1ccoc1=C2NC=N4,2.9704000000000015,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][Ring1][=C][C][NH1][C][Branch1][=Branch2][C][=N][C][=N][C][=N][Ring1][=Branch1][=C][C][Ring2][Ring1][#Branch2][=Ring1][O][=C][SiH2][Ring2][Ring1][=N][nop][nop][nop][nop][nop]
N=CC=Cc1sc(C=Cc2ccc3ccccc3c2)c2ccoc12,6.4806700000000035,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][Ring1][=N][C][=N][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][C][=C][Ring2][Ring1][O][Ring1][N][=C][SiH2][Ring2][Ring1][=C][nop][nop][nop][nop]
c1cc2c(-c3cc4c(ccc5c[nH]cc54)cn3)scc2o1,5.190800000000003,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][Branch1][N][C][=C][C][=C][NH1][C][=C][Ring1][Branch1][Ring1][=Branch2][C][=N][Ring1][=N][C][=N][S][N][=C][Ring2][Ring1][=Branch1][Ring1][Branch1][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
[SiH2]c1sc(C[Se]c2ccc3cscc3c2)c2ccoc12,2.4971000000000005,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][Se][C][C][=C][C][=C][S][C][=C][Ring1][Branch1][C][=Ring1][=Branch2][Ring1][N][C][=C][Ring1][S][C][=C][Ring2][Ring1][#Branch1][SiH2][Ring2][Ring1][#Branch2][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=COC(=C2SCC[SH]3C2=c2ccccc2=C3c2ccc[se]2)C1,2.9155000000000006,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][=N][C][S][C][Branch1][Branch2][C][=C][C][=C][Se][Ring1][Branch1][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][=C][Ring2][Ring1][C][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2ccc3cccc4c3c2[SH]2C1=c1ccoc1=C2CO4,3.1423000000000014,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][Ring1][=C][C][NH1][C][Branch1][Branch2][C][=C][C][=C][O][Ring1][Branch1][=C][C][Ring2][Ring1][=Branch2][=Ring1][#Branch2][=C][C][Ring2][Ring1][N][nop][nop][nop][nop][nop][nop]
c1cnc2cc3c(cc2c1)-c1scc2occ(c12)C3,4.613700000000002,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2][C][Ring1][P][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C(=Cc1sc2c3oc-2cc13)c1ccc2ccccc2c1,5.798300000000004,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][Ring1][=N][C][Se][C][=C][C][Ring2][Ring1][Ring2][=Ring1][Branch1][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2ccc3cccc4c3c2[SH]2C1=c1ccoc1=C2NC=N4,2.9704000000000015,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][Ring1][=C][C][Se][C][Branch1][=Branch2][C][=N][C][=N][C][=N][Ring1][=Branch1][=C][C][Ring2][Ring1][#Branch2][=Ring1][O][=C][SiH2][Ring2][Ring1][=N][nop][nop][nop][nop][nop]
C1=Nc2ccc3cccc(c3c2)-c2nsnc2Cc2sc1c1ccoc21,5.820800000000002,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=N][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][Ring1][=N][C][=C][Ring2][Ring1][Ring1][C][=C][N][=C][C][=N][S][N][=C][Ring1][=Branch2][Ring1][Branch1][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
CC(SCc1cc2c(ccc3nsnc32)c2nsnc12)=C1CC=CO1,5.247900000000002,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][N][C][=C][C][=C][Branch1][N][C][=C][C][=N][S][N][=C][Ring1][Branch1][Ring1][=Branch2][C][=N][S][N][=C][Ring1][S][Ring1][Branch1][C][Ring2][Ring1][Branch1][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
[NH]C=CC(=C1CC=CO1)[SH]1CC=Cc2ccc3ccccc3c21,5.168900000000003,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][=N][C][=C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][Ring1][=C][C][=N][C][=C][Branch1][Branch2][C][=C][C][=C][NH1][Ring1][Branch1][C][=C][Ring2][Ring1][O][Ring1][O][=C][SiH2][Ring2][Ring1][=N][nop][nop][nop][nop][nop]
CC1=Cc2sc(c3ccoc23)-c2cc3cccnc3c3c2=C[SH]1C=3,4.574700000000004,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=C][S][C][=C][Ring1][=N][Ring1][Branch1][SiH2][C][C][=C][C][=C][O][C][=C][Ring1][Branch1][C][=Ring1][=Branch2][Ring2][Ring1][=Branch2][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C(=Nc1ccc2ccccc2c1)c1scc2occc12,5.398100000000002,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=N][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][Ring1][=N][C][=Ring2][Ring1][C][C][Ring2][Ring1][=Branch1][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
c1ccc2c(c1)cc(-c1sc3c4oc-3cc14)c1c[nH]cc12,5.776200000000002,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][NH1][C][=C][Ring1][=N][Ring1][Branch1][C][=N][S][N][=C][Ring2][Ring1][#Branch1][Ring1][Branch1][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2cccc3c4c(ccc23)C=CC2=c3ccoc3=C(N=CS1)[SH]24,4.453200000000003,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][Ring1][=C][C][=C][C][=C][Branch1][Branch2][C][=C][N][=C][S][Ring1][Branch1][C][=C][Ring2][Ring1][#Branch2][Ring1][O][=C][SiH2][Ring2][Ring1][=N][nop][nop][nop][nop][nop]
C(=Cc1sc2c3oc-2cc13)c1cccnc1-c1cnsn1,4.558600000000003,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=N][S][N][=C][Ring1][Branch1][Ring1][Branch1][C][=C][O][C][=C][Ring2][Ring1][=Branch1][Ring1][Branch1][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2sc(c3occc23)CN=C2CCc3ccc2c2cc1ccc32,6.066800000000004,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][Ring1][=N][C][S][C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][=C][C][Ring2][Ring1][#Branch2][=Ring1][O][=C][C][Ring2][Ring1][=N][nop][nop][nop][nop][nop]
c1cc2nsnc2c(-c2ccc(-c3sc4c5oc-4cc35)cnsnc2)n1,5.184300000000002,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][Branch1][=C][C][=N][C][=C][C][=N][S][N][=C][Ring1][=Branch2][Ring1][Branch1][C][=N][S][N][=C][Ring2][Ring1][C][Ring1][Branch1][SiH2][C][Branch1][=N][C][S][C][=C][C][=C][S][C][=Ring1][Branch2][Ring1][Branch1][=C][Ring2][Ring1]
C1=c2occc2=C2c3c(ccc4cocc34)-c3nsnc3[SH]12,2.8261000000000007,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][C][=C][O][C][=C][Ring1][Branch1][C][=C][C][=Ring1][=Branch2][C][=N][S][N][=C][Ring1][S][Ring1][Branch1][C][Ring2][Ring1][Branch1][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2cccc3cc(ccc23)NCc2sc(c3occc23)C=CS1,6.9478000000000035,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][NH1][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][Ring1][=N][C][=C][C][=C][Branch1][Branch2][C][=C][C][=C][S][Ring1][Branch1][C][=C][Ring2][Ring1][#Branch2][Ring1][O][=C][C][Ring2][Ring1][=N][nop][nop][nop][nop][nop]
C1=COC(=C2Cc3cc4ccc5cocc5c4cc3CS2)C1,5.520900000000003,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][=N][C][=C][C][=C][Branch1][N][C][=C][C][=C][O][C][=C][Ring1][Branch1][Ring1][=Branch2][C][=C][Ring1][=N][C][Ring1][P][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
c1cc(-c2scc3occc23)c2cocc2c1,4.9075000000000015,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][C][=C][O][C][=C][Ring1][=Branch2][Ring1][Branch1][C][=N][S][N][=C][Ring1][Branch1][Ring2][Ring1][C][NH1][Ring2][Ring1][Branch2][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2sc(c3occc23)Cc2nsnc2-c2cccc3ccc1cc23,6.240600000000003,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][Ring1][=N][C][=C][Ring2][Ring1][Ring2][SiH2][=C][N][=C][C][=N][S][N][=C][Ring1][=Branch2][Ring1][Branch1][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2ccc3ccccc3c2[SH]2C=c3occc3=C12,3.3797000000000015,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][Ring1][=C][C][=C][Ring2][Ring1][Branch1][C][=C][Ring2][Ring1][=Branch1][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
c1cc2[nH]c(-c3sc4c5oc-4cc35)cc2c2nsnc12,4.627700000000001,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][Branch1][N][C][=C][C][=N][S][N][=C][Ring1][Branch1][Ring1][=Branch2][NH1][Ring1][N][C][=N][S][N][=C][Ring2][Ring1][Branch1][Ring1][Branch1][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=COC(=CSCc2cc3[se]ccc3c3c[nH]cc23)C1,4.386700000000002,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][O][C][=C][C][Se][C][=C][C][=Ring1][Branch1][C][=C][NH1][C][=C][Ring1][N][Ring1][Branch1][=C][Ring1][S][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C(=Cc1sc2c3oc-2cc13)c1ccc2ccccc2c1,5.798300000000004,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][Ring1][=N][C][NH1][C][=C][C][Ring2][Ring1][Ring2][=Ring1][Branch1][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C(=Cc1cc[nH]c1)Cc1scc2occc12,4.078300000000002,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][C][=C][C][=C][NH1][C][=C][Ring1][Branch1][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][P][Ring1][=Branch1][C][Ring2][Ring1][#Branch1][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2ccc3ccccc3c2[SH]2C=c3occc3=C12,3.3797000000000015,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][Ring1][=C][C][=N][C][=C][C][=C][Ring2][Ring1][Branch1][Ring1][=Branch1][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
[SiH2]C=C[SH]1c2c(ccc3ccccc23)-c2sc1c1occc21,5.151400000000003,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][S][Ring1][=C][C][=C][SiH2][Ring1][P][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Nc2ccc3ccccc3c2[SH]2C=c3occc3=C12,3.0688000000000013,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=N][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][Ring1][=C][C][=Ring2][Ring1][C][NH1][Ring2][Ring1][Branch1][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C(=Cc1sc2c3oc-2cc13)c1ccc2ccccc2c1,5.798300000000004,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][Ring1][=N][C][S][C][=C][C][Ring2][Ring1][Ring2][=Ring1][Branch1][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2ccc3ccccc3c2[SH]2C1=c1cc3oc1=C32,3.111600000000001,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][Ring1][=C][C][Se][C][=C][C][Ring2][Ring1][Branch1][=Ring1][Branch1][=C][C][Ring2][Ring1][Branch2][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=c2occc2=C2c3cnc4ccoc4c3[SiH2][SH]12,0.05280000000000007,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][N][=C][C][=C][O][C][Ring1][Branch1][=C][Ring1][=Branch2][SiH2][Ring1][N][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C(=Cc1sc2c3oc-2cc13)c1ccc2ccccc2c1,5.798300000000004,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][Ring1][=N][C][NH1][C][=C][C][Ring2][Ring1][Ring2][=Ring1][Branch1][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
c1cc2c(CNc3cc[se]c3)scc2o1,3.163400000000001,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][NH1][C][C][=C][Se][C][=Ring1][Branch1][Ring1][Branch2][C][=C][C][=C][C][=C][Ring1][P][Ring1][=Branch1][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
C1=Cc2ccc3ccccc3c2[SH]2C=c3occc3=C12,3.3797000000000015,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][Ring1][=C][C][=N][C][=C][C][=C][Ring2][Ring1][Branch1][Ring1][=Branch1][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
c1cc2c3ccc4ccc5cc6ccc5c4c6ns[nH]c(s3)c2o1,6.453900000000002,1,[O][C][=C][C][C][Ring1][Branch1][=C][Branch2][Ring1][#C][S][C][=Ring1][Branch1][C][=C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][Ring1][=N][C][=C][Ring2][Ring1][Ring2][C][=C][C][=N][S][N][=C][Ring1][Branch1][Ring1][=Branch2][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop][nop]
